Timestamp (h:m:s.ms.us.ns dur),Status,Data(h),ASCII,Parity Error,Stop Bit Error,Information,
="",="",="",="",="",="",="*** Capture Started"
="16:54:37.030.074.460 086.140us",="Tx",="00 F2 68 16 14 1F FE ",="..h....",="",="",=""
="16:55:37.938.066.180 005.717ms",="Tx",="11 00 2A 29 00 29 10 FF ",="..* ).)..",="",="",=""
="16:55:37.938.152.100 085.920us",="Tx",="00 00 27 B0 0C FF 00 00 ",="..''.....",="",="",=""
="16:55:37.938.238.040 085.940us",="Tx",="EA 60 00 27 A0 C0 00 00 ",=".`.''....",="",="",=""
="16:55:37.938.323.960 085.920us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="16:55:37.938.409.900 085.940us",="Tx",="00 00 00 00 00 14 10 00 ",="........",="",="",=""
="16:55:37.938.496.000 086.100us",="Tx",="00 F3 69 16 14 98 37 ",="..i...7",="",="",=""
="16:56:38.845.611.620 005.240ms",="Tx",="11 00 2A 2B 00 2B 10 FF ",="..* +.+..",="",="",=""
="16:56:38.845.697.600 085.980us",="Tx",="00 00 27 B1 0D FF 00 00 ",="..''.....",="",="",=""
="16:56:38.845.783.580 085.980us",="Tx",="EA 60 00 27 A0 C2 00 00 ",=".`.''....",="",="",=""
="16:56:38.845.869.540 085.960us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="16:56:38.845.955.520 085.980us",="Tx",="00 00 00 00 00 14 10 00 ",="........",="",="",=""
="16:56:38.846.041.660 086.140us",="Tx",="00 F4 6A 16 14 BF 5B ",="..j...[",="",="",=""
="16:57:39.734.692.280 004.016ms",="Tx",="11 00 2A 2D 00 2D 10 FF ",="..* -.-..",="",="",=""
="16:57:39.734.778.220 085.940us (Jan-27-2024)",="Tx",="00 00 27 B2 0E FF 00 00 ",="..''.....",="",="",=""
="16:57:39.734.864.160 085.940us",="Tx",="EA 60 00 27 A0 C4 00 00 ",=".`.''....",="",="",=""
="16:57:39.734.950.060 085.900us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="16:57:39.735.035.960 085.900us",="Tx",="00 00 00 00 00 14 10 00 ",="........",="",="",=""
="16:57:39.735.121.940 085.980us",="Tx",="00 F5 6B 16 14 8F EC ",="..k....",="",="",=""
="16:58:40.635.620.420 005.465ms",="Tx",="11 00 2A 30 00 30 10 FF ",="..* 0.0..",="",="",=""
="16:58:40.635.706.380 085.960us",="Tx",="00 00 27 B3 0F FF 00 00 ",="..''.....",="",="",=""
="16:58:40.635.792.320 085.940us",="Tx",="EA 60 00 27 A0 C6 00 00 ",=".`.''....",="",="",=""
="16:58:40.635.878.200 085.880us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="16:58:40.635.964.120 085.920us",="Tx",="00 00 00 00 00 14 10 00 ",="........",="",="",=""
="16:58:40.636.050.100 085.980us",="Tx",="00 F6 6C 16 14 93 5F ",="..l..._",="",="",=""
="16:59:41.524.588.020 004.016ms",="Tx",="11 00 2A 32 00 32 10 FF ",="..* 2.2..",="",="",=""
="16:59:41.524.674.020 086.000us",="Tx",="00 00 27 B4 10 FF 00 00 ",="..''.....",="",="",=""
="16:59:41.524.759.940 085.920us",="Tx",="EA 60 00 27 A0 C8 00 00 ",=".`.''....",="",="",=""
="16:59:41.524.845.840 085.900us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="16:59:41.524.931.780 085.940us",="Tx",="00 00 00 00 00 14 10 00 ",="........",="",="",=""
="16:59:41.525.017.860 086.080us",="Tx",="00 F7 6D 16 14 9F 45 ",="..m...E",="",="",=""
="17:00:42.420.324.900 005.986ms",="Tx",="11 00 2A 34 00 34 10 FF ",="..* 4.4..",="",="",=""
="17:00:42.420.410.840 085.940us",="Tx",="00 00 27 B5 11 FF 00 00 ",="..''.....",="",="",=""
="17:00:42.420.496.780 085.940us",="Tx",="EA 60 00 27 A0 CA 00 00 ",=".`.''....",="",="",=""
="17:00:42.420.582.680 085.900us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="17:00:42.420.668.600 085.920us",="Tx",="00 00 00 00 00 14 10 00 ",="........",="",="",=""
="17:00:42.420.754.560 085.960us",="Tx",="00 F8 6E 16 14 9C 36 ",="..n...6",="",="",=""
="17:01:43.300.158.920 004.086ms",="Tx",="11 00 2A 37 00 37 10 FF ",="..* 7.7..",="",="",=""
="17:01:43.300.244.860 085.940us",="Tx",="00 00 27 B6 12 FF 00 00 ",="..''.....",="",="",=""
="17:01:43.300.330.800 085.940us",="Tx",="EA 60 00 27 A0 CC 00 00 ",=".`.''....",="",="",=""
="17:01:43.300.416.700 085.900us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="17:01:43.300.502.600 085.900us",="Tx",="00 00 00 00 00 14 10 00 ",="........",="",="",=""
="17:01:43.300.588.560 085.960us",="Tx",="00 F9 6F 16 14 25 2A ",="..o..%* ",="",="",=""
="17:02:44.190.448.740 004.755ms",="Tx",="11 00 2A 39 00 39 10 FF ",="..* 9.9..",="",="",=""
="17:02:44.190.534.660 085.920us",="Tx",="00 00 27 B7 13 FF 00 00 ",="..''.....",="",="",=""
="17:02:44.190.620.620 085.960us",="Tx",="EA 60 00 27 A0 CE 00 00 ",=".`.''....",="",="",=""
="17:02:44.190.706.540 085.920us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="17:02:44.190.792.500 085.960us",="Tx",="00 00 00 00 00 14 10 00 ",="........",="",="",=""
="17:02:44.190.878.620 086.120us",="Tx",="00 FA 70 16 14 0C F0 ",="..p....",="",="",=""
="17:03:45.077.023.780 004.697ms (Jan-27-2024)",="Tx",="11 00 2A 02 00 02 10 FF ",="..* .....",="",="",=""
="17:03:45.077.109.740 085.960us",="Tx",="02 20 27 B8 15 FF 00 00 ",=". ''.....",="",="",=""
="17:03:45.077.195.680 085.940us",="Tx",="EA 60 00 27 A0 D2 00 00 ",=".`.''....",="",="",=""
="17:03:45.077.281.580 085.900us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="17:03:45.077.367.500 085.920us",="Tx",="00 00 00 00 00 14 10 00 ",="........",="",="",=""
="17:03:45.077.453.480 085.980us",="Tx",="00 FC 72 15 14 2F E6 ",="..r../.",="",="",=""
="17:04:45.970.749.500 004.248ms",="Tx",="11 00 2A 04 00 04 10 FF ",="..* .....",="",="",=""
="17:04:45.970.835.460 085.960us",="Tx",="02 20 27 B9 16 FF 00 00 ",=". ''.....",="",="",=""
="17:04:45.970.921.420 085.960us",="Tx",="EA 60 00 27 A0 D4 00 00 ",=".`.''....",="",="",=""
="17:04:45.971.007.340 085.920us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="17:04:45.971.093.300 085.960us",="Tx",="00 00 00 00 00 14 10 00 ",="........",="",="",=""
="17:04:45.971.179.420 086.120us",="Tx",="00 FD 73 16 14 62 69 ",="..s..bi",="",="",=""
="17:05:46.857.084.960 004.857ms",="Tx",="11 00 2A 06 00 06 10 FF ",="..* .....",="",="",=""
="17:05:46.857.170.920 085.960us",="Tx",="02 20 27 BA 17 FF 00 00 ",=". ''.....",="",="",=""
="17:05:46.857.256.880 085.960us (Jan-27-2024)",="Tx",="EA 60 00 27 A0 D6 00 00 ",=".`.''....",="",="",=""
="17:05:46.857.342.800 085.920us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="17:05:46.857.428.700 085.900us",="Tx",="00 00 00 00 00 14 10 00 ",="........",="",="",=""
="17:05:46.857.514.660 085.960us",="Tx",="00 FE 74 15 14 2E 0C ",="..t....",="",="",=""
="17:06:47.749.525.720 005.357ms",="Tx",="11 00 2A 09 00 09 10 FF ",="..* .....",="",="",=""
="17:06:47.749.611.640 085.920us",="Tx",="02 20 27 BB 18 FF 00 00 ",=". ''.....",="",="",=""
="17:06:47.749.697.600 085.960us",="Tx",="EA 60 00 27 A0 D8 00 00 ",=".`.''....",="",="",=""
="17:06:47.749.783.520 085.920us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="17:06:47.749.869.480 085.960us",="Tx",="00 00 00 00 00 14 10 00 ",="........",="",="",=""
="17:06:47.749.955.600 086.120us",="Tx",="00 FF 75 16 14 89 02 ",="..u....",="",="",=""
="17:07:48.640.841.840 005.090ms",="Tx",="11 00 2A 46 00 46 10 FF ",="..* F.F..",="",="",=""
="17:07:48.640.927.780 085.940us",="Tx",="02 20 27 BC 18 FF 00 00 ",=". ''.....",="",="",=""
="17:07:48.641.013.760 085.980us",="Tx",="EA 60 00 27 A0 D9 00 00 ",=".`.''....",="",="",=""
="17:07:48.641.099.680 085.920us",="Tx",="2B C9 FF FF FF 27 B2 3F ",="+....''.?",="",="",=""
="17:07:48.641.185.620 085.940us",="Tx",="00 00 00 00 00 14 10 00 ",="........",="",="",=""
="17:07:48.641.271.760 086.140us",="Tx",="00 00 75 15 14 49 0E ",="..u..I.",="",="",=""
="17:08:49.531.247.960 005.672ms",="Tx",="11 00 2A 83 00 83 10 FF ",="..* .....",="",="",=""
="17:08:49.531.333.900 085.940us",="Tx",="02 20 27 BD 18 FF 00 00 ",=". ''.....",="",="",=""
="17:08:49.531.419.920 086.020us",="Tx",="EA 60 00 27 A0 DA 00 00 ",=".`.''....",="",="",=""
="17:08:49.531.505.920 086.000us (Jan-27-2024)",="Tx",="2C 03 27 8D 64 27 B2 2C ",",.''.d''.,",="",="",=""
="17:08:49.531.591.940 086.020us",="Tx",="00 00 00 00 00 14 10 00 ",="........",="",="",=""
="17:08:49.531.678.120 086.180us",="Tx",="00 00 75 15 14 34 BA ",="..u..4.",="",="",=""
="17:09:50.417.881.720 004.285ms",="Tx",="11 00 2A C0 00 C0 10 FF ",="..* .....",="",="",=""
="17:09:50.417.967.660 085.940us",="Tx",="02 20 27 BE 18 FF 00 00 ",=". ''.....",="",="",=""
="17:09:50.418.053.600 085.940us",="Tx",="EA 60 00 27 A0 DB 00 00 ",=".`.''....",="",="",=""
="17:09:50.418.139.520 085.920us",="Tx",="2C 3C 27 8D 82 27 B2 22 ",",<''..''.""",="",="",=""
="17:09:50.418.225.520 086.000us",="Tx",="00 00 00 00 00 14 10 00 ",="........",="",="",=""
="17:09:50.418.311.680 086.160us",="Tx",="00 00 75 15 14 CD FF ",="..u....",="",="",=""
="17:10:51.308.832.460 004.928ms",="Tx",="11 00 2A FD 00 FD 10 FF ",="..* .....",="",="",=""
="17:10:51.308.918.380 085.920us",="Tx",="02 20 27 BF 18 FF 00 00 ",=". ''.....",="",="",=""
="17:10:51.309.004.300 085.920us",="Tx",="EA 60 00 27 A0 DC 00 00 ",=".`.''....",="",="",=""
="17:10:51.309.090.220 085.920us",="Tx",="2C 75 27 8D 50 27 B2 45 ",",u''.P''.E",="",="",=""
="17:10:51.309.176.140 085.920us",="Tx",="00 00 00 00 00 14 10 00 ",="........",="",="",=""
="17:10:51.309.262.200 086.060us",="Tx",="00 00 75 15 14 B3 4E ",="..u...N",="",="",=""
="17:11:52.194.312.560 006.173ms",="Tx",="11 00 2A 3A 00 3A 10 FF ",="..* :.:..",="",="",=""
="17:11:52.194.398.540 085.980us",="Tx",="02 20 27 C0 18 FF 00 00 ",=". ''.....",="",="",=""
="17:11:52.194.484.480 085.940us",="Tx",="EA 60 00 27 A0 DD 00 00 ",=".`.''....",="",="",=""
="17:11:52.194.570.420 085.940us (Jan-27-2024)",="Tx",="2C AE 27 8D 4E 27 B2 47 ",",.''.N''.G",="",="",=""
="17:11:52.194.656.400 085.980us",="Tx",="00 00 00 00 00 14 10 00 ",="........",="",="",=""
="17:11:52.194.742.500 086.100us",="Tx",="00 00 75 15 14 37 FB ",="..u..7.",="",="",=""
="17:12:53.085.183.920 005.409ms",="Tx",="11 00 2A 77 00 77 10 FF ",="..* w.w..",="",="",=""
="17:12:53.085.269.800 085.880us",="Tx",="02 20 27 C1 18 FF 00 00 ",=". ''.....",="",="",=""
="17:12:53.085.355.680 085.880us",="Tx",="EA 60 00 27 A0 DE 00 00 ",=".`.''....",="",="",=""
="17:12:53.085.441.560 085.880us",="Tx",="2C E8 27 8D 60 27 B2 5F ",",.''.`''._",="",="",=""
="17:12:53.085.527.460 085.900us",="Tx",="00 00 00 00 00 14 10 00 ",="........",="",="",=""
="17:12:53.085.613.520 086.060us",="Tx",="00 00 75 15 14 60 66 ",="..u..`f",="",="",=""
="17:13:53.984.468.260 004.514ms",="Tx",="11 00 2A B4 00 B4 10 FF ",="..* .....",="",="",=""
="17:13:53.984.554.180 085.920us",="Tx",="02 20 27 C2 18 FF 00 00 ",=". ''.....",="",="",=""
="17:13:53.984.640.100 085.920us",="Tx",="EA 60 00 27 A0 DF 00 00 ",=".`.''....",="",="",=""
="17:13:53.984.726.000 085.900us",="Tx",="2D 21 27 8D 41 27 B2 2C ","-!''.A''.,",="",="",=""
="17:13:53.984.811.920 085.920us",="Tx",="00 00 00 00 00 14 10 00 ",="........",="",="",=""
="17:13:53.984.898.000 086.080us",="Tx",="00 00 75 15 14 15 A3 ",="..u....",="",="",=""
="17:14:54.885.548.940 005.369ms (Jan-27-2024)",="Tx",="11 00 2A F1 00 F1 10 FF ",="..* .....",="",="",=""
="17:14:54.885.634.880 085.940us",="Tx",="02 20 27 C3 18 FF 00 00 ",=". ''.....",="",="",=""
="17:14:54.885.720.840 085.960us",="Tx",="EA 60 00 27 A0 E0 00 00 ",=".`.''....",="",="",=""
="17:14:54.885.806.820 085.980us",="Tx",="2D 5A 27 8D 51 27 B2 4B ",="-Z''.Q''.K",="",="",=""
="17:14:54.885.892.760 085.940us",="Tx",="00 00 00 00 00 14 10 00 ",="........",="",="",=""
="17:14:54.885.978.840 086.080us",="Tx",="00 00 75 15 14 6A E1 ",="..u..j.",="",="",=""
="17:15:55.775.304.260 004.779ms",="Tx",="11 00 2A 2E 00 2E 10 FF ",="..* .....",="",="",=""
="17:15:55.775.390.280 086.020us",="Tx",="02 20 27 C4 18 FF 00 00 ",=". ''.....",="",="",=""
="17:15:55.775.476.240 085.960us",="Tx",="EA 60 00 27 A0 E1 00 00 ",=".`.''....",="",="",=""
="17:15:55.775.562.180 085.940us",="Tx",="2D 93 27 8D 94 27 B2 43 ",="-.''..''.C",="",="",=""
="17:15:55.775.648.160 085.980us",="Tx",="00 00 00 00 00 14 10 00 ",="........",="",="",=""
="17:15:55.775.734.260 086.100us",="Tx",="00 00 75 15 14 2E BA ",="..u....",="",="",=""
="17:16:56.681.550.620 005.283ms",="Tx",="11 00 2A 6B 00 6B 10 FF ",="..* k.k..",="",="",=""
="17:16:56.681.636.580 085.960us",="Tx",="02 20 27 C5 18 FF 00 00 ",=". ''.....",="",="",=""
="17:16:56.681.722.520 085.940us",="Tx",="EA 60 00 27 A0 E2 00 00 ",=".`.''....",="",="",=""
="17:16:56.681.808.480 085.960us",="Tx",="2D CD 27 8D 8F 27 B2 2C ","-.''..''.,",="",="",=""
="17:16:56.681.894.440 085.960us",="Tx",="00 00 00 00 00 14 10 00 ",="........",="",="",=""
="17:16:56.681.980.560 086.120us",="Tx",="00 00 75 15 14 8D BC ",="..u....",="",="",=""
="17:17:57.597.930.280 005.380ms",="Tx",="11 00 2A A8 00 A8 10 FF ",="..* .....",="",="",=""
="17:17:57.598.016.240 085.960us (Jan-27-2024)",="Tx",="02 20 27 C6 18 FF 00 00 ",=". ''.....",="",="",=""
="17:17:57.598.102.200 085.960us",="Tx",="EA 60 00 27 A0 E3 00 00 ",=".`.''....",="",="",=""
="17:17:57.598.188.160 085.960us",="Tx",="2E 06 27 8D 70 27 B2 2C ","..''.p''.,",="",="",=""
="17:17:57.598.274.120 085.960us",="Tx",="00 00 00 00 00 14 10 00 ",="........",="",="",=""
="17:17:57.598.360.240 086.120us",="Tx",="00 00 75 15 14 A6 A7 ",="..u....",="",="",=""
="17:18:58.504.203.220 005.119ms",="Tx",="11 00 2A E5 00 E5 10 FF ",="..* .....",="",="",=""
="17:18:58.504.289.140 085.920us",="Tx",="02 20 27 C7 18 FF 00 00 ",=". ''.....",="",="",=""
="17:18:58.504.375.120 085.980us",="Tx",="EA 60 00 27 A0 E4 00 00 ",=".`.''....",="",="",=""
="17:18:58.504.461.060 085.940us",="Tx",="2E 3F 27 8D 84 27 B2 70 ",=".?''..''.p",="",="",=""
="17:18:58.504.547.000 085.940us",="Tx",="00 00 00 00 00 14 10 00 ",="........",="",="",=""
="17:18:58.504.633.120 086.120us",="Tx",="00 00 75 15 14 FE CD ",="..u....",="",="",=""
="17:19:59.417.361.020 004.012ms",="Tx",="11 00 2A 22 00 22 10 FF ",="..* "".""..",="",="",=""
="17:19:59.417.446.940 085.920us",="Tx",="02 20 27 C8 18 FF 00 00 ",=". ''.....",="",="",=""
="17:19:59.417.532.900 085.960us",="Tx",="EA 60 00 27 A0 E5 00 00 ",=".`.''....",="",="",=""
="17:19:59.417.618.820 085.920us",="Tx",="2E 78 27 8D 74 27 B2 4E ",=".x''.t''.N",="",="",=""
="17:19:59.417.704.760 085.940us",="Tx",="00 00 00 00 00 14 10 00 ",="........",="",="",=""
="17:19:59.417.790.860 086.100us",="Tx",="00 00 75 15 14 A4 4F ",="..u...O",="",="",=""
="17:21:00.324.770.960 004.228ms",="Tx",="11 00 2A 5F 00 5F 10 FF ",="..* _._..",="",="",=""
="17:21:00.324.856.900 085.940us",="Tx",="02 20 27 C9 18 FF 00 00 ",=". ''.....",="",="",=""
="17:21:00.324.942.860 085.960us",="Tx",="EA 60 00 27 A0 E6 00 00 ",=".`.''....",="",="",=""
="17:21:00.325.028.800 085.940us",="Tx",="2E B2 27 8D 7D 27 B2 59 ",="..''.}''.Y",="",="",=""
="17:21:00.325.114.740 085.940us",="Tx",="00 00 00 00 00 14 10 00 ",="........",="",="",=""
="17:21:00.325.200.860 086.120us",="Tx",="00 00 75 15 14 DE EA ",="..u....",="",="",=""
="17:22:01.226.647.300 004.142ms",="Tx",="11 00 2A 9C 00 9C 10 FF ",="..* .....",="",="",=""
="17:22:01.226.733.240 085.940us",="Tx",="02 20 27 CA 18 FF 00 00 ",=". ''.....",="",="",=""
="17:22:01.226.819.140 085.900us",="Tx",="EA 60 00 27 A0 E7 00 00 ",=".`.''....",="",="",=""
="17:22:01.226.905.040 085.900us",="Tx",="2E EB 27 8D 69 27 B2 53 ",="..''.i''.S",="",="",=""
="17:22:01.226.990.940 085.900us",="Tx",="00 00 00 00 00 14 10 00 ",="........",="",="",=""
="17:22:01.227.077.040 086.100us",="Tx",="00 00 75 15 14 EE 95 ",="..u....",="",="",=""
="17:23:02.127.250.280 004.011ms",="Tx",="11 00 2A D9 00 D9 10 FF ",="..* .....",="",="",=""
="17:23:02.127.336.220 085.940us",="Tx",="02 20 27 CB 18 FF 00 00 ",=". ''.....",="",="",=""
="17:23:02.127.422.180 085.960us",="Tx",="EA 60 00 27 A0 E8 00 00 ",=".`.''....",="",="",=""
="17:23:02.127.508.100 085.920us",="Tx",="2F 24 27 8D 91 27 B2 68 ",="/$''..''.h",="",="",=""
="17:23:02.127.594.120 086.020us",="Tx",="00 00 00 00 00 14 10 00 ",="........",="",="",=""
="17:23:02.127.680.260 086.140us (Jan-27-2024)",="Tx",="00 00 75 15 14 4D 8E ",="..u..M.",="",="",=""
="17:24:03.027.655.420 004.014ms",="Tx",="11 00 2A 16 00 16 10 FF ",="..* .....",="",="",=""
="17:24:03.027.741.400 085.980us",="Tx",="02 20 27 CC 18 FF 00 00 ",=". ''.....",="",="",=""
="17:24:03.027.827.360 085.960us",="Tx",="EA 60 00 27 A0 E9 00 00 ",=".`.''....",="",="",=""
="17:24:03.027.913.300 085.940us",="Tx",="2F 5D 27 8D 86 27 B2 73 ",="/]''..''.s",="",="",=""
="17:24:03.027.999.280 085.980us",="Tx",="00 00 00 00 00 14 10 00 ",="........",="",="",=""
="17:24:03.028.085.380 086.100us",="Tx",="00 00 75 15 14 85 74 ",="..u...t",="",="",=""
="17:25:03.930.863.460 006.152ms",="Tx",="11 00 2A 53 00 53 10 FF ",="..* S.S..",="",="",=""
="17:25:03.930.949.400 085.940us",="Tx",="02 20 27 CD 18 FF 00 00 ",=". ''.....",="",="",=""
="17:25:03.931.035.340 085.940us",="Tx",="EA 60 00 27 A0 EA 00 00 ",=".`.''....",="",="",=""
="17:25:03.931.121.320 085.980us",="Tx",="2F 97 27 8D B5 27 B2 69 ",="/.''..''.i",="",="",=""
="17:25:03.931.207.260 085.940us",="Tx",="00 00 00 00 00 14 10 00 ",="........",="",="",=""
="17:25:03.931.293.360 086.100us",="Tx",="00 00 75 15 14 BC 47 ",="..u...G",="",="",=""
="17:26:04.824.714.520 004.093ms",="Tx",="11 00 2A 90 00 90 10 FF ",="..* .....",="",="",=""
="17:26:04.824.800.500 085.980us",="Tx",="02 20 27 CE 18 FF 00 00 ",=". ''.....",="",="",=""
="17:26:04.824.886.480 085.980us",="Tx",="EA 60 00 27 A0 EC 00 00 ",=".`.''....",="",="",=""
="17:26:04.824.972.440 085.960us",="Tx",="30 09 27 8D 75 27 B2 67 ",="0.''.u''.g",="",="",=""
="17:26:04.825.058.400 085.960us",="Tx",="00 00 00 00 00 14 10 00 ",="........",="",="",=""
="17:26:04.825.144.520 086.120us (Jan-27-2024)",="Tx",="00 00 75 15 14 36 A5 ",="..u..6.",="",="",=""
="17:27:05.725.624.240 006.166ms",="Tx",="11 00 2A CD 00 CD 10 FF ",="..* .....",="",="",=""
="17:27:05.725.710.160 085.920us",="Tx",="02 20 27 CF 18 FF 00 00 ",=". ''.....",="",="",=""
="17:27:05.725.796.040 085.880us",="Tx",="EA 60 00 27 A0 ED 00 00 ",=".`.''....",="",="",=""
="17:27:05.725.881.920 085.880us",="Tx",="30 42 27 8D 77 27 B2 A2 ",="0B''.w''..",="",="",=""
="17:27:05.725.967.800 085.880us",="Tx",="00 00 00 00 00 14 10 00 ",="........",="",="",=""
="17:27:05.726.053.760 085.960us",="Tx",="00 00 75 15 14 D9 C9 ",="..u....",="",="",=""
="17:28:06.624.709.760 005.903ms",="Tx",="11 00 2A 0A 00 0A 10 FF ",="..* .....",="",="",=""
="17:28:06.624.795.700 085.940us",="Tx",="02 20 27 D0 18 FF 00 00 ",=". ''.....",="",="",=""
="17:28:06.624.881.640 085.940us",="Tx",="EA 60 00 27 A0 EE 00 00 ",=".`.''....",="",="",=""
="17:28:06.624.967.560 085.920us",="Tx",="30 7C 27 8D A5 27 B2 67 ",="0|''..''.g",="",="",=""
="17:28:06.625.053.500 085.940us",="Tx",="00 00 00 00 00 14 10 00 ",="........",="",="",=""
="17:28:06.625.139.620 086.120us",="Tx",="00 00 75 15 14 6A 51 ",="..u..jQ",="",="",=""
="17:29:07.523.312.180 004.989ms",="Tx",="11 00 2A 47 00 47 10 FF ",="..* G.G..",="",="",=""
="17:29:07.523.398.080 085.900us",="Tx",="02 20 27 D1 18 FF 00 00 ",=". ''.....",="",="",=""
="17:29:07.523.483.980 085.900us",="Tx",="EA 60 00 27 A0 EF 00 00 ",=".`.''....",="",="",=""
="17:29:07.523.569.880 085.900us",="Tx",="30 B5 27 8D 9F 27 B2 71 ",="0.''..''.q",="",="",=""
="17:29:07.523.655.760 085.880us",="Tx",="00 00 00 00 00 14 10 00 ",="........",="",="",=""
="17:29:07.523.741.820 086.060us",="Tx",="00 00 75 15 14 B1 14 ",="..u....",="",="",=""
="17:30:08.420.323.960 004.879ms",="Tx",="11 00 2A 84 00 84 10 FF ",="..* .....",="",="",=""
="17:30:08.420.409.980 086.020us",="Tx",="02 20 27 D2 18 FF 00 00 ",=". ''.....",="",="",=""
="17:30:08.420.495.900 085.920us (Jan-27-2024)",="Tx",="EA 60 00 27 A0 F0 00 00 ",=".`.''....",="",="",=""
="17:30:08.420.581.820 085.920us",="Tx",="30 EE 27 8D BA 27 B2 69 ",="0.''..''.i",="",="",=""
="17:30:08.420.667.720 085.900us",="Tx",="00 00 00 00 00 14 10 00 ",="........",="",="",=""
="17:30:08.420.753.680 085.960us",="Tx",="00 00 75 15 14 B2 B9 ",="..u....",="",="",=""
="17:31:09.313.148.900 004.946ms",="Tx",="11 00 2A C1 00 C1 10 FF ",="..* .....",="",="",=""
="17:31:09.313.234.800 085.900us",="Tx",="02 20 27 D3 18 FF 00 00 ",=". ''.....",="",="",=""
="17:31:09.313.320.700 085.900us",="Tx",="EA 60 00 27 A0 F1 00 00 ",=".`.''....",="",="",=""
="17:31:09.313.406.580 085.880us",="Tx",="31 27 27 8D 8F 27 B2 95 ",="1''''..''..",="",="",=""
="17:31:09.313.492.480 085.900us",="Tx",="00 00 00 00 00 14 10 00 ",="........",="",="",=""
="17:31:09.313.578.560 086.080us",="Tx",="00 00 75 15 14 E6 8A ",="..u....",="",="",=""
="17:32:10.207.773.460 005.585ms",="Tx",="11 00 2A FE 00 FE 10 FF ",="..* .....",="",="",=""
="17:32:10.207.859.420 085.960us",="Tx",="02 20 27 D4 18 FF 00 00 ",=". ''.....",="",="",=""
="17:32:10.207.945.380 085.960us",="Tx",="EA 60 00 27 A0 F2 00 00 ",=".`.''....",="",="",=""
="17:32:10.208.031.320 085.940us",="Tx",="31 61 27 8D 95 27 B2 58 ",="1a''..''.X",="",="",=""
="17:32:10.208.117.280 085.960us",="Tx",="00 00 00 00 00 14 10 00 ",="........",="",="",=""
="17:32:10.208.203.380 086.100us",="Tx",="00 00 75 15 14 81 C0 ",="..u....",="",="",=""
="17:33:11.097.100.840 006.335ms",="Tx",="11 00 2A 3B 00 3B 10 FF ",="..* ;.;..",="",="",=""
="17:33:11.097.186.800 085.960us",="Tx",="02 20 27 D5 18 FF 00 00 ",=". ''.....",="",="",=""
="17:33:11.097.272.780 085.980us (Jan-27-2024)",="Tx",="EA 60 00 27 A0 F3 00 00 ",=".`.''....",="",="",=""
="17:33:11.097.358.720 085.940us",="Tx",="31 9A 27 8D 66 7F FF FF ",="1.''.f...",="",="",=""
="17:33:11.097.444.680 085.960us",="Tx",="00 00 00 00 00 14 10 00 ",="........",="",="",=""
="17:33:11.097.530.800 086.120us",="Tx",="00 00 75 15 14 58 C6 ",="..u..X.",="",="",=""
="17:34:11.980.751.100 005.335ms",="Tx",="11 00 2A 78 00 78 10 FF ",="..* x.x..",="",="",=""
="17:34:11.980.837.040 085.940us",="Tx",="02 20 27 D6 18 FF 00 00 ",=". ''.....",="",="",=""
="17:34:11.980.923.000 085.960us",="Tx",="EA 60 00 27 A0 F4 00 00 ",=".`.''....",="",="",=""
="17:34:11.981.008.920 085.920us",="Tx",="31 D3 27 8D 87 27 B2 79 ",="1.''..''.y",="",="",=""
="17:34:11.981.094.860 085.940us",="Tx",="00 00 00 00 00 14 10 00 ",="........",="",="",=""
="17:34:11.981.180.960 086.100us",="Tx",="00 00 75 15 14 E6 A5 ",="..u....",="",="",=""
="17:35:12.868.651.980 005.349ms",="Tx",="11 00 2A B5 00 B5 10 FF ",="..* .....",="",="",=""
="17:35:12.868.737.920 085.940us",="Tx",="02 20 27 D7 18 FF 00 00 ",=". ''.....",="",="",=""
="17:35:12.868.823.860 085.940us",="Tx",="EA 60 00 27 A0 F5 00 00 ",=".`.''....",="",="",=""
="17:35:12.868.909.800 085.940us",="Tx",="32 0C 27 8D 56 27 B2 7E ",="2.''.V''.~",="",="",=""
="17:35:12.868.995.740 085.940us",="Tx",="00 00 00 00 00 14 10 00 ",="........",="",="",=""
="17:35:12.869.081.820 086.080us",="Tx",="00 00 75 15 14 53 B9 ",="..u..S.",="",="",=""
="17:36:13.758.081.560 006.418ms (Jan-27-2024)",="Tx",="11 00 2A F2 00 F2 10 FF ",="..* .....",="",="",=""
="17:36:13.758.167.460 085.900us",="Tx",="02 20 27 D8 18 FF 00 00 ",=". ''.....",="",="",=""
