Timestamp (h:m:s.ms.us.ns dur),Status,Data(h),ASCII,Parity Error,Stop Bit Error,Information,
="",="",="",="",="",="",="*** Capture Started"
="22:07:45.854.608.620 085.940us",="Tx",="EA 60 00 07 C5 A3 00 01 ",=".`......",="",="",=""
="22:07:45.854.694.540 085.920us",="Tx",="C2 3D FF FF FF 27 B0 60 ",=".=...''.`",="",="",=""
="22:07:45.854.780.480 085.940us",="Tx",="00 00 00 00 CA 40 C0 00 ",=".....@..",="",="",=""
="22:07:45.854.866.420 085.940us",="Tx",="00 01 3F 18 17 A8 3B ",="..?...;",="",="",=""
="22:08:15.608.595.780 029.753s",="Tx",="11 00 2A 7A 00 7A 10 87 ",="..* z.z..",="",="",=""
="22:08:15.608.681.660 085.880us",="Tx",="18 9D 90 E7 A9 FF 00 00 ",="........",="",="",=""
="22:08:15.608.767.580 085.920us",="Tx",="EA 60 00 07 C5 A3 00 01 ",=".`......",="",="",=""
="22:08:15.608.853.480 085.900us",="Tx",="C2 3D FF FF FF 27 B0 60 ",=".=...''.`",="",="",=""
="22:08:15.608.939.380 085.900us",="Tx",="00 00 00 00 CA 40 C0 00 ",=".....@..",="",="",=""
="22:08:15.609.025.300 085.920us",="Tx",="00 01 3F 18 17 42 2C ","..?..B,",="",="",=""
="22:08:45.359.084.560 029.750s",="Tx",="11 00 2A 99 00 99 10 87 ",="..* .....",="",="",=""
="22:08:45.359.170.480 085.920us",="Tx",="18 9D 90 E8 A9 FF 00 00 ",="........",="",="",=""
="22:08:45.359.256.400 085.920us",="Tx",="EA 60 00 07 C5 A4 00 01 ",=".`......",="",="",=""
="22:08:45.359.342.300 085.900us",="Tx",="C2 78 27 8A E8 27 B0 86 ",=".x''..''..",="",="",=""
="22:08:45.359.428.160 085.860us",="Tx",="00 00 00 00 CA 40 C0 00 ",=".....@..",="",="",=""
="22:08:45.359.514.100 085.940us",="Tx",="00 00 3F 18 17 D0 E5 ",="..?....",="",="",=""
="22:09:15.108.828.180 029.749s",="Tx",="11 00 2A B8 00 B8 10 87 ",="..* .....",="",="",=""
="22:09:15.108.914.100 085.920us",="Tx",="18 9D 90 E9 A9 FF 00 00 ",="........",="",="",=""
="22:09:15.109.000.000 085.900us",="Tx",="EA 60 00 07 C5 A5 00 01 ",=".`......",="",="",=""
="22:09:15.109.085.900 085.900us",="Tx",="C2 B3 27 8A F6 27 B0 1C ",="..''..''..",="",="",=""
="22:09:15.109.171.800 085.900us",="Tx",="00 00 00 00 CA 40 C0 00 ",=".....@..",="",="",=""
="22:09:15.109.257.740 085.940us (Apr-09-2024)",="Tx",="00 00 3F 18 17 4E 76 ",="..?..Nv",="",="",=""
="22:09:44.858.446.780 029.749s",="Tx",="11 00 2A D7 00 D7 10 87 ",="..* .....",="",="",=""
="22:09:44.858.532.720 085.940us",="Tx",="18 9D 90 EA A9 FF 00 00 ",="........",="",="",=""
="22:09:44.858.618.660 085.940us",="Tx",="EA 60 00 07 C5 A5 00 01 ",=".`......",="",="",=""
="22:09:44.858.704.580 085.920us",="Tx",="C2 B3 27 8A F6 27 B0 1C ",="..''..''..",="",="",=""
="22:09:44.858.790.500 085.920us",="Tx",="00 00 00 00 CA 40 C0 00 ",=".....@..",="",="",=""
="22:09:44.858.876.480 085.980us",="Tx",="00 00 3F 18 17 92 2B ",="..?...+",="",="",=""
="22:10:14.596.124.080 029.737s",="Tx",="11 00 2A F6 00 F6 10 87 ",="..* .....",="",="",=""
="22:10:14.596.209.980 085.900us",="Tx",="18 9D 90 EB A9 FF 00 00 ",="........",="",="",=""
="22:10:14.596.295.920 085.940us",="Tx",="EA 60 00 07 C5 A6 00 01 ",=".`......",="",="",=""
="22:10:14.596.381.840 085.920us",="Tx",="C2 EF 27 8B 08 27 B0 71 ",="..''..''.q",="",="",=""
="22:10:14.596.467.760 085.920us",="Tx",="00 00 00 00 CA 40 C0 00 ",=".....@..",="",="",=""
="22:10:14.596.553.720 085.960us",="Tx",="00 00 3F 18 17 F8 CF ",="..?....",="",="",=""
="22:10:44.335.186.460 029.738s",="Tx",="11 00 2A 15 00 15 10 87 ",="..* .....",="",="",=""
="22:10:44.335.272.360 085.900us",="Tx",="18 9D 90 EC A9 FF 00 00 ",="........",="",="",=""
="22:10:44.335.358.280 085.920us",="Tx",="EA 60 00 07 C5 A6 00 01 ",=".`......",="",="",=""
="22:10:44.335.444.160 085.880us",="Tx",="C2 EF 27 8B 08 27 B0 71 ",="..''..''.q",="",="",=""
="22:10:44.335.530.040 085.880us (Apr-09-2024)",="Tx",="00 00 00 00 CA 40 C0 00 ",=".....@..",="",="",=""
="22:10:44.335.615.940 085.900us",="Tx",="00 00 3F 18 17 EF 34 ",="..?...4",="",="",=""
="22:11:14.083.659.600 029.748s",="Tx",="11 00 2A 34 00 34 10 87 ",="..* 4.4..",="",="",=""
="22:11:14.083.745.480 085.880us",="Tx",="18 9D 90 ED A9 FF 00 00 ",="........",="",="",=""
="22:11:14.083.831.400 085.920us",="Tx",="EA 60 00 07 C5 A7 00 01 ",=".`......",="",="",=""
="22:11:14.083.917.280 085.880us",="Tx",="C3 2A 27 8B 23 27 B0 76 ",=".* ''.#''.v",="",="",=""
="22:11:14.084.003.160 085.880us",="Tx",="00 00 00 00 CA 40 C0 00 ",=".....@..",="",="",=""
="22:11:14.084.089.060 085.900us",="Tx",="00 00 3F 18 17 29 0D ",="..?..).",="",="",=""
="22:11:43.835.946.720 029.751s",="Tx",="11 00 2A 53 00 53 10 87 ",="..* S.S..",="",="",=""
="22:11:43.836.032.620 085.900us",="Tx",="18 9D 90 EE A9 FF 00 00 ",="........",="",="",=""
="22:11:43.836.118.500 085.880us",="Tx",="EA 60 00 07 C5 A7 00 01 ",=".`......",="",="",=""
="22:11:43.836.204.340 085.840us",="Tx",="C3 2A 27 8B 23 27 B0 76 ",=".* ''.#''.v",="",="",=""
="22:11:43.836.290.200 085.860us",="Tx",="00 00 00 00 CA 40 C0 00 ",=".....@..",="",="",=""
="22:11:43.836.376.040 085.840us",="Tx",="00 00 3F 18 17 A6 C9 ",="..?....",="",="",=""
="22:12:13.587.001.880 029.750s",="Tx",="11 00 2A 72 00 72 10 87 ",="..* r.r..",="",="",=""
="22:12:13.587.087.800 085.920us",="Tx",="18 9D 90 EF A9 FF 00 00 ",="........",="",="",=""
="22:12:13.587.173.740 085.940us",="Tx",="EA 60 00 07 C5 A8 00 01 ",=".`......",="",="",=""
="22:12:13.587.259.660 085.920us (Apr-09-2024)",="Tx",="C3 65 27 8B 04 27 B0 56 ",=".e''..''.V",="",="",=""
="22:12:13.587.345.600 085.940us",="Tx",="00 87 00 00 CA 40 C0 00 ",=".....@..",="",="",=""
="22:12:13.587.431.560 085.960us",="Tx",="00 00 3F 18 17 98 AA ",="..?....",="",="",=""
="22:12:43.338.411.340 029.750s",="Tx",="11 00 2A 91 00 91 10 87 ",="..* .....",="",="",=""
="22:12:43.338.497.280 085.940us",="Tx",="18 9D 90 F0 A9 FF 00 00 ",="........",="",="",=""
="22:12:43.338.583.220 085.940us",="Tx",="EA 60 00 07 C5 A8 00 01 ",=".`......",="",="",=""
="22:12:43.338.669.120 085.900us",="Tx",="C3 65 27 8B 04 27 B0 56 ",=".e''..''.V",="",="",=""
="22:12:43.338.755.060 085.940us",="Tx",="00 87 00 00 CA 40 C0 00 ",=".....@..",="",="",=""
="22:12:43.338.840.980 085.920us",="Tx",="00 00 3F 18 17 7D 84 ",="..?..}.",="",="",=""
="22:13:13.089.387.100 029.750s",="Tx",="11 00 2A B0 00 B0 10 87 ",="..* .....",="",="",=""
="22:13:13.089.473.020 085.920us",="Tx",="18 9D 90 F1 A9 FF 00 00 ",="........",="",="",=""
="22:13:13.089.559.000 085.980us",="Tx",="EA 60 00 07 C5 A9 00 01 ",=".`......",="",="",=""
="22:13:13.089.644.960 085.960us",="Tx",="C3 A0 27 8B 24 27 B0 AE ",="..''.$''..",="",="",=""
="22:13:13.089.730.940 085.980us",="Tx",="00 00 00 00 CA 40 C0 00 ",=".....@..",="",="",=""
="22:13:13.089.816.920 085.980us",="Tx",="00 00 3F 18 17 C6 03 ",="..?....",="",="",=""
="22:13:42.838.854.080 029.749s",="Tx",="11 00 2A CF 00 CF 10 87 ",="..* .....",="",="",=""
="22:13:42.838.940.020 085.940us",="Tx",="18 9D 90 F2 A9 FF 00 00 ",="........",="",="",=""
="22:13:42.839.025.960 085.940us (Apr-09-2024)",="Tx",="EA 60 00 07 C5 A9 00 01 ",=".`......",="",="",=""
="22:13:42.839.111.880 085.920us",="Tx",="C3 A0 27 8B 24 27 B0 AE ",="..''.$''..",="",="",=""
="22:13:42.839.197.820 085.940us",="Tx",="00 00 00 00 CA 40 C0 00 ",=".....@..",="",="",=""
="22:13:42.839.283.760 085.940us",="Tx",="00 00 3F 18 17 BD 6C ",="..?...l",="",="",=""
="22:14:12.581.367.800 029.742s",="Tx",="11 00 2A EE 00 EE 10 87 ",="..* .....",="",="",=""
="22:14:12.581.453.740 085.940us",="Tx",="18 9D 90 F3 A9 FF 00 00 ",="........",="",="",=""
="22:14:12.581.539.700 085.960us",="Tx",="EA 60 00 07 C5 AA 00 01 ",=".`......",="",="",=""
="22:14:12.581.625.640 085.940us",="Tx",="C3 DB 27 8B 38 27 B0 74 ",="..''.8''.t",="",="",=""
="22:14:12.581.711.560 085.920us",="Tx",="00 00 00 00 CA 40 C0 00 ",=".....@..",="",="",=""
="22:14:12.581.797.500 085.940us",="Tx",="00 00 3F 18 17 90 8C ",="..?....",="",="",=""
="22:14:42.335.725.200 029.753s",="Tx",="11 00 2A 0D 00 0D 10 87 ",="..* .....",="",="",=""
="22:14:42.335.811.120 085.920us",="Tx",="18 9D 90 F4 A9 FF 00 00 ",="........",="",="",=""
="22:14:42.335.897.040 085.920us",="Tx",="EA 60 00 07 C5 AA 00 01 ",=".`......",="",="",=""
="22:14:42.335.982.940 085.900us",="Tx",="C3 DB 27 8B 38 27 B0 74 ",="..''.8''.t",="",="",=""
="22:14:42.336.068.860 085.920us",="Tx",="00 00 00 00 CA 40 C0 00 ",=".....@..",="",="",=""
="22:14:42.336.154.760 085.900us",="Tx",="00 00 3F 18 17 87 77 ",="..?...w",="",="",=""
="22:15:12.082.244.900 029.746s",="Tx",="11 00 2A 2C 00 2C 10 87 ","..* ,.,..",="",="",=""
="22:15:12.082.330.820 085.920us (Apr-09-2024)",="Tx",="18 9D 90 F5 A9 FF 00 00 ",="........",="",="",=""
="22:15:12.082.416.740 085.920us",="Tx",="EA 60 00 07 C5 AB 00 01 ",=".`......",="",="",=""
="22:15:12.082.502.660 085.920us",="Tx",="C4 16 27 8B 33 27 B0 60 ",="..''.3''.`",="",="",=""
="22:15:12.082.588.580 085.920us",="Tx",="00 00 00 00 CA 40 C0 00 ",=".....@..",="",="",=""
="22:15:12.082.674.500 085.920us",="Tx",="00 00 3F 18 17 57 D7 ",="..?..W.",="",="",=""
="22:15:41.834.520.320 029.751s",="Tx",="11 00 2A 4B 00 4B 10 87 ",="..* K.K..",="",="",=""
="22:15:41.834.606.240 085.920us",="Tx",="18 9D 90 F6 A9 FF 00 00 ",="........",="",="",=""
="22:15:41.834.692.180 085.940us",="Tx",="EA 60 00 07 C5 AB 00 01 ",=".`......",="",="",=""
="22:15:41.834.778.100 085.920us",="Tx",="C4 16 27 8B 33 27 B0 60 ",="..''.3''.`",="",="",=""
="22:15:41.834.864.020 085.920us",="Tx",="00 00 00 00 CA 40 C0 00 ",=".....@..",="",="",=""
="22:15:41.834.949.900 085.880us",="Tx",="00 00 3F 18 17 D8 13 ",="..?....",="",="",=""
="22:16:11.586.114.520 029.751s",="Tx",="11 00 2A 6A 00 6A 10 87 ",="..* j.j..",="",="",=""
="22:16:11.586.200.520 086.000us",="Tx",="18 9D 90 F7 A9 FF 00 00 ",="........",="",="",=""
="22:16:11.586.286.480 085.960us",="Tx",="EA 60 00 07 C5 AC 00 01 ",=".`......",="",="",=""
="22:16:11.586.372.400 085.920us",="Tx",="C4 51 27 8B 4A 27 B0 95 ",=".Q''.J''..",="",="",=""
="22:16:11.586.458.320 085.920us",="Tx",="00 00 00 00 CA 40 C0 00 ",=".....@..",="",="",=""
="22:16:11.586.544.240 085.920us",="Tx",="00 00 3F 18 17 EE B1 ",="..?....",="",="",=""
="22:16:41.335.381.560 029.748s (Apr-09-2024)",="Tx",="11 00 2A 89 00 89 10 87 ",="..* .....",="",="",=""
="22:16:41.335.467.480 085.920us",="Tx",="18 9D 90 F8 A9 FF 00 00 ",="........",="",="",=""
="22:16:41.335.553.400 085.920us",="Tx",="EA 60 00 07 C5 AC 00 01 ",=".`......",="",="",=""
="22:16:41.335.639.320 085.920us",="Tx",="C4 51 27 8B 4A 27 B0 95 ",=".Q''.J''..",="",="",=""
="22:16:41.335.725.220 085.900us",="Tx",="00 00 00 00 CA 40 C0 00 ",=".....@..",="",="",=""
="22:16:41.335.811.140 085.920us",="Tx",="00 00 3F 18 17 58 E6 ",="..?..X.",="",="",=""
="22:17:11.087.389.620 029.751s",="Tx",="11 00 2A A8 00 A8 10 87 ",="..* .....",="",="",=""
="22:17:11.087.475.560 085.940us",="Tx",="18 9D 90 F9 A9 FF 00 00 ",="........",="",="",=""
="22:17:11.087.561.480 085.920us",="Tx",="EA 60 00 07 C5 AD 00 01 ",=".`......",="",="",=""
="22:17:11.087.647.420 085.940us",="Tx",="C4 8C 27 8B 0B 27 B0 29 ",="..''..''.)",="",="",=""
="22:17:11.087.733.300 085.880us",="Tx",="00 00 00 00 CA 40 C0 00 ",=".....@..",="",="",=""
="22:17:11.087.819.260 085.960us",="Tx",="00 00 3F 18 17 15 9F ",="..?....",="",="",=""
="22:17:40.838.221.100 029.750s",="Tx",="11 00 2A C7 00 C7 10 87 ",="..* .....",="",="",=""
="22:17:40.838.307.060 085.960us",="Tx",="18 9D 90 FA A9 FF 00 00 ",="........",="",="",=""
="22:17:40.838.393.020 085.960us",="Tx",="EA 60 00 07 C5 AD 00 01 ",=".`......",="",="",=""
="22:17:40.838.479.000 085.980us",="Tx",="C4 8C 27 8B 0B 27 B0 29 ",="..''..''.)",="",="",=""
="22:17:40.838.564.960 085.960us",="Tx",="00 00 00 00 CA 40 C0 00 ",=".....@..",="",="",=""
="22:17:40.838.650.920 085.960us",="Tx",="00 00 3F 18 17 C9 C2 ",="..?....",="",="",=""
="22:18:10.594.102.240 029.755s",="Tx",="11 00 2A E6 00 E6 10 87 ",="..* .....",="",="",=""
="22:18:10.594.188.180 085.940us",="Tx",="18 9D 90 FB A9 FF 00 00 ",="........",="",="",=""
="22:18:10.594.274.120 085.940us",="Tx",="EA 60 00 07 C5 AE 00 01 ",=".`......",="",="",=""
="22:18:10.594.360.060 085.940us",="Tx",="C4 C8 27 8B 33 27 B0 53 ",="..''.3''.S",="",="",=""
="22:18:10.594.445.980 085.920us",="Tx",="00 00 00 00 CA 40 C0 00 ",=".....@..",="",="",=""
="22:18:10.594.531.920 085.940us",="Tx",="00 00 3F 18 17 D9 4C ",="..?...L",="",="",=""
="22:18:40.345.693.380 029.751s",="Tx",="11 00 2A 05 00 05 10 87 ",="..* .....",="",="",=""
="22:18:40.345.779.340 085.960us",="Tx",="18 9D 90 FC A9 FF 00 00 ",="........",="",="",=""
="22:18:40.345.865.280 085.940us",="Tx",="EA 60 00 07 C5 AE 00 01 ",=".`......",="",="",=""
="22:18:40.345.951.180 085.900us",="Tx",="C4 C8 27 8B 33 27 B0 53 ",="..''.3''.S",="",="",=""
="22:18:40.346.037.100 085.920us",="Tx",="00 00 00 00 CA 40 C0 00 ",=".....@..",="",="",=""
="22:18:40.346.123.060 085.960us",="Tx",="00 00 3F 18 17 CE B7 ",="..?....",="",="",=""
="22:19:10.099.250.000 029.753s",="Tx",="11 00 2A 24 00 24 10 87 ",="..* $.$..",="",="",=""
="22:19:10.099.335.960 085.960us",="Tx",="18 9D 90 FD A9 FF 00 00 ",="........",="",="",=""
="22:19:10.099.421.920 085.960us",="Tx",="EA 60 00 07 C5 AF 00 01 ",=".`......",="",="",=""
="22:19:10.099.507.880 085.960us",="Tx",="C5 03 27 8B 23 27 B0 86 ",="..''.#''..",="",="",=""
="22:19:10.099.593.820 085.940us",="Tx",="00 00 00 00 CA 40 C0 00 ",=".....@..",="",="",=""
="22:19:10.099.679.780 085.960us (Apr-09-2024)",="Tx",="00 00 3F 18 17 D0 5C ",="..?...\",="",="",=""
="22:19:39.846.501.300 029.746s",="Tx",="11 00 2A 1C 00 1C 10 87 ",="..* .....",="",="",=""
="22:19:39.846.587.200 085.900us",="Tx",="18 9D 90 FE AA FF 00 00 ",="........",="",="",=""
="22:19:39.846.673.100 085.900us",="Tx",="EA 60 00 07 C5 AF 00 00 ",=".`......",="",="",=""
="22:19:39.846.758.960 085.860us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="22:19:39.846.844.840 085.880us",="Tx",="00 00 00 00 CA 40 C0 00 ",=".....@..",="",="",=""
="22:19:39.846.930.780 085.940us",="Tx",="00 00 3F 18 17 50 FE ",="..?..P.",="",="",=""
="22:20:09.598.841.640 029.751s",="Tx",="11 00 2A 3B 00 3B 10 87 ",="..* ;.;..",="",="",=""
="22:20:09.598.927.580 085.940us",="Tx",="18 9D 90 FF AA FF 00 00 ",="........",="",="",=""
="22:20:09.599.013.580 086.000us",="Tx",="EA 60 00 07 C5 AF 00 00 ",=".`......",="",="",=""
="22:20:09.599.099.500 085.920us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="22:20:09.599.185.440 085.940us",="Tx",="00 00 00 00 CA 40 C0 00 ",=".....@..",="",="",=""
="22:20:09.599.271.380 085.940us",="Tx",="00 00 3F 18 17 4B DB ",="..?..K.",="",="",=""
="22:20:39.354.004.960 029.754s",="Tx",="11 00 2A 5A 00 5A 10 87 ",="..* Z.Z..",="",="",=""
="22:20:39.354.090.880 085.920us",="Tx",="18 9D 91 00 AA FF 00 00 ",="........",="",="",=""
="22:20:39.354.176.800 085.920us",="Tx",="EA 60 00 07 C5 B0 00 01 ",=".`......",="",="",=""
="22:20:39.354.262.720 085.920us",="Tx",="C5 4A FF FF FF 27 B0 3D ",=".J...''.=",="",="",=""
="22:20:39.354.348.600 085.880us (Apr-09-2024)",="Tx",="00 00 00 00 CA 40 C0 00 ",=".....@..",="",="",=""
="22:20:39.354.434.560 085.960us",="Tx",="00 01 3F 18 17 41 8C ",="..?..A.",="",="",=""
="22:21:09.105.330.160 029.750s",="Tx",="11 00 2A 79 00 79 10 87 ",="..* y.y..",="",="",=""
="22:21:09.105.416.100 085.940us",="Tx",="18 9D 91 01 AA FF 00 00 ",="........",="",="",=""
="22:21:09.105.502.040 085.940us",="Tx",="EA 60 00 07 C5 B0 00 01 ",=".`......",="",="",=""
="22:21:09.105.587.940 085.900us",="Tx",="C5 4A FF FF FF 27 B0 3D ",=".J...''.=",="",="",=""
="22:21:09.105.673.820 085.880us",="Tx",="00 00 00 00 CA 40 C0 00 ",=".....@..",="",="",=""
="22:21:09.105.759.760 085.940us",="Tx",="00 01 3F 18 17 FB 75 ",="..?...u",="",="",=""
="22:21:38.862.971.320 029.757s",="Tx",="11 00 2A 98 00 98 10 87 ",="..* .....",="",="",=""
="22:21:38.863.057.280 085.960us",="Tx",="18 9D 91 02 AA FF 00 00 ",="........",="",="",=""
="22:21:38.863.143.220 085.940us",="Tx",="EA 60 00 07 C5 B1 00 01 ",=".`......",="",="",=""
="22:21:38.863.229.160 085.940us",="Tx",="C5 85 27 8B 01 27 B0 5E ",="..''..''.^",="",="",=""
="22:21:38.863.315.080 085.920us",="Tx",="00 00 00 00 CA 40 C0 00 ",=".....@..",="",="",=""
="22:21:38.863.401.040 085.960us",="Tx",="00 00 3F 18 17 C4 71 ",="..?...q",="",="",=""
="22:22:08.616.028.780 029.752s",="Tx",="11 00 2A B7 00 B7 10 87 ",="..* .....",="",="",=""
="22:22:08.616.114.720 085.940us",="Tx",="18 9D 91 03 AA FF 00 00 ",="........",="",="",=""
="22:22:08.616.200.700 085.980us",="Tx",="EA 60 00 07 C5 B1 00 01 ",=".`......",="",="",=""
="22:22:08.616.286.720 086.020us (Apr-09-2024)",="Tx",="C5 85 27 8B 01 27 B0 5E ",="..''..''.^",="",="",=""
="22:22:08.616.372.680 085.960us",="Tx",="00 00 00 00 CA 40 C0 00 ",=".....@..",="",="",=""
="22:22:08.616.458.640 085.960us",="Tx",="00 00 3F 18 17 8C CD ",="..?....",="",="",=""
="22:22:38.370.288.760 029.753s",="Tx",="11 00 2A D6 00 D6 10 87 ",="..* .....",="",="",=""
="22:22:38.370.374.700 085.940us",="Tx",="18 9D 91 04 AA FF 00 00 ",="........",="",="",=""
="22:22:38.370.460.640 085.940us",="Tx",="EA 60 00 07 C5 B2 00 01 ",=".`......",="",="",=""
="22:22:38.370.546.540 085.900us",="Tx",="C5 C0 27 8B 0E 27 B0 52 ",="..''..''.R",="",="",=""
="22:22:38.370.632.440 085.900us",="Tx",="00 00 00 00 CA 40 C0 00 ",=".....@..",="",="",=""
="22:22:38.370.718.340 085.900us",="Tx",="00 00 3F 18 17 46 8A ",="..?..F.",="",="",=""
="22:23:08.124.721.300 029.754s",="Tx",="11 00 2A F5 00 F5 10 87 ",="..* .....",="",="",=""
="22:23:08.124.807.220 085.920us",="Tx",="18 9D 91 05 AA FF 00 00 ",="........",="",="",=""
="22:23:08.124.893.160 085.940us",="Tx",="EA 60 00 07 C5 B2 00 01 ",=".`......",="",="",=""
="22:23:08.124.979.080 085.920us",="Tx",="C5 C0 27 8B 0E 27 B0 52 ",="..''..''.R",="",="",=""
="22:23:08.125.064.980 085.900us",="Tx",="00 00 00 00 CA 40 C0 00 ",=".....@..",="",="",=""
="22:23:08.125.150.900 085.920us",="Tx",="00 00 3F 18 17 FC 73 ",="..?...s",="",="",=""
="22:23:37.884.619.000 029.759s",="Tx",="11 00 2A 14 00 14 10 87 ",="..* .....",="",="",=""
="22:23:37.884.704.900 085.900us",="Tx",="18 9D 91 06 AA FF 00 00 ",="........",="",="",=""
="22:23:37.884.790.820 085.920us (Apr-09-2024)",="Tx",="EA 60 00 07 C5 B3 00 01 ",=".`......",="",="",=""
="22:23:37.884.876.700 085.880us",="Tx",="C5 FC 27 8B 1E 27 B0 7C ",="..''..''.|",="",="",=""
="22:23:37.884.962.580 085.880us",="Tx",="00 00 00 00 CA 40 C0 00 ",=".....@..",="",="",=""
="22:23:37.885.048.480 085.900us",="Tx",="00 00 3F 18 17 69 F1 ",="..?..i.",="",="",=""
="22:24:07.640.421.200 029.755s",="Tx",="11 00 2A 33 00 33 10 87 ",="..* 3.3..",="",="",=""
="22:24:07.640.507.140 085.940us",="Tx",="18 9D 91 07 AA FF 00 00 ",="........",="",="",=""
="22:24:07.640.593.080 085.940us",="Tx",="EA 60 00 07 C5 B4 00 01 ",=".`......",="",="",=""
="22:24:07.640.679.020 085.940us",="Tx",="C6 37 27 8B 25 27 B0 59 ",=".7''.%''.Y",="",="",=""
="22:24:07.640.764.960 085.940us",="Tx",="00 00 00 00 CA 40 C0 00 ",=".....@..",="",="",=""
="22:24:07.640.850.900 085.940us",="Tx",="00 00 3F 18 17 22 22 ",="..?..""""",="",="",=""
="22:24:37.402.427.240 029.761s",="Tx",="11 00 2A 52 00 52 10 87 ",="..* R.R..",="",="",=""
="22:24:37.402.513.200 085.960us",="Tx",="18 9D 91 08 AA FF 00 00 ",="........",="",="",=""
="22:24:37.402.599.160 085.960us",="Tx",="EA 60 00 07 C5 B4 00 01 ",=".`......",="",="",=""
="22:24:37.402.685.120 085.960us",="Tx",="C6 37 27 8B 25 27 B0 59 ",=".7''.%''.Y",="",="",=""
="22:24:37.402.771.040 085.920us",="Tx",="00 00 00 00 CA 40 C0 00 ",=".....@..",="",="",=""
="22:24:37.402.857.020 085.980us",="Tx",="00 00 3F 18 17 AD AE ",="..?....",="",="",=""
="22:25:07.157.393.780 029.754s",="Tx",="11 00 2A 71 00 71 10 87 ",="..* q.q..",="",="",=""
="22:25:07.157.479.740 085.960us (Apr-09-2024)",="Tx",="18 9D 91 09 AA FF 00 00 ",="........",="",="",=""
="22:25:07.157.565.680 085.940us",="Tx",="EA 60 00 07 C5 B5 00 01 ",=".`......",="",="",=""
="22:25:07.157.651.620 085.940us",="Tx",="C6 72 27 8A E6 27 B0 47 ",=".r''..''.G",="",="",=""
="22:25:07.157.737.540 085.920us",="Tx",="00 00 00 00 CA 40 C0 00 ",=".....@..",="",="",=""
="22:25:07.157.823.460 085.920us",="Tx",="00 00 3F 18 17 11 A6 ",="..?....",="",="",=""
="22:25:36.911.764.760 029.753s",="Tx",="11 00 2A 90 00 90 10 87 ",="..* .....",="",="",=""
="22:25:36.911.850.720 085.960us",="Tx",="18 9D 91 0A AA FF 00 00 ",="........",="",="",=""
="22:25:36.911.936.680 085.960us",="Tx",="EA 60 00 07 C5 B5 00 01 ",=".`......",="",="",=""
="22:25:36.912.022.620 085.940us",="Tx",="C6 72 27 8A E6 27 B0 47 ",=".r''..''.G",="",="",=""
="22:25:36.912.108.560 085.940us",="Tx",="00 00 00 00 CA 40 C0 00 ",=".....@..",="",="",=""
="22:25:36.912.194.520 085.960us",="Tx",="00 00 3F 18 17 06 65 ",="..?...e",="",="",=""
="22:26:06.664.056.600 029.751s",="Tx",="11 00 2A AF 00 AF 10 87 ",="..* .....",="",="",=""
="22:26:06.664.142.640 086.040us",="Tx",="18 9D 91 0B AA FF 00 00 ",="........",="",="",=""
="22:26:06.664.228.700 086.060us",="Tx",="EA 60 00 07 C5 B6 00 01 ",=".`......",="",="",=""
="22:26:06.664.314.740 086.040us",="Tx",="C6 AD 27 8A ED 27 B0 44 ",="..''..''.D",="",="",=""
="22:26:06.664.400.740 086.000us",="Tx",="00 87 00 00 CA 40 C0 00 ",=".....@..",="",="",=""
="22:26:06.664.486.680 085.940us",="Tx",="00 00 3F 18 17 A0 F4 ",="..?....",="",="",=""
="22:26:36.417.597.660 029.753s (Apr-09-2024)",="Tx",="11 00 2A CE 00 CE 10 87 ",="..* .....",="",="",=""
="22:26:36.417.683.620 085.960us",="Tx",="18 9D 91 0C AA FF 00 00 ",="........",="",="",=""
="22:26:36.417.769.580 085.960us",="Tx",="EA 60 00 07 C5 B6 00 01 ",=".`......",="",="",=""
="22:26:36.417.855.520 085.940us",="Tx",="C6 AD 27 8A ED 27 B0 44 ",="..''..''.D",="",="",=""
="22:26:36.417.941.460 085.940us",="Tx",="00 87 00 00 CA 40 C0 00 ",=".....@..",="",="",=""
="22:26:36.418.027.400 085.940us",="Tx",="00 00 3F 18 17 8E D4 ",="..?....",="",="",=""
="22:27:06.166.927.380 029.748s",="Tx",="11 00 2A ED 00 ED 10 87 ",="..* .....",="",="",=""
="22:27:06.167.013.300 085.920us",="Tx",="18 9D 91 0D AA FF 00 00 ",="........",="",="",=""
="22:27:06.167.099.220 085.920us",="Tx",="EA 60 00 07 C5 B7 00 01 ",=".`......",="",="",=""
="22:27:06.167.185.140 085.920us",="Tx",="C6 E8 27 8B 03 27 B0 2E ",="..''..''..",="",="",=""
="22:27:06.167.271.060 085.920us",="Tx",="00 00 00 00 CA 40 C0 00 ",=".....@..",="",="",=""
="22:27:06.167.356.980 085.920us",="Tx",="00 00 3F 18 17 F5 6C ",="..?...l",="",="",=""
="22:27:35.917.187.060 029.749s",="Tx",="11 00 2A 0C 00 0C 10 87 ",="..* .....",="",="",=""
="22:27:35.917.272.980 085.920us",="Tx",="18 9D 91 0E AA FF 00 00 ",="........",="",="",=""
="22:27:35.917.358.920 085.940us",="Tx",="EA 60 00 07 C5 B7 00 01 ",=".`......",="",="",=""
="22:27:35.917.444.840 085.920us",="Tx",="C6 E8 27 8B 03 27 B0 2E ",="..''..''..",="",="",=""
