Timestamp (h:m:s.ms.us.ns dur),Status,Data(h),ASCII,Parity Error,Stop Bit Error,Information,
="",="",="",="",="",="",="*** Capture Started"
="23:16:14.728.701.980 086.200us",="Tx",="00 00 01 19 18 EE BD ",=".......",="",="",=""
="23:16:44.483.062.640 029.754s",="Tx",="11 00 2A 3D 00 3D 10 FF ",="..* =.=..",="",="",=""
="23:16:44.483.148.620 085.980us",="Tx",="00 00 02 8F 0D FF 00 00 ",="........",="",="",=""
="23:16:44.483.234.620 086.000us",="Tx",="EA 60 00 00 0F 69 00 00 ",=".`...i..",="",="",=""
="23:16:44.483.320.620 086.000us",="Tx",="4E 1D 27 8C A0 27 B1 E0 ",="N.''..''..",="",="",=""
="23:16:44.483.406.620 086.000us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="23:16:44.483.492.780 086.160us",="Tx",="00 00 01 19 18 8C A2 ",=".......",="",="",=""
="23:17:14.243.331.760 029.759s",="Tx",="11 00 2A 5C 00 5C 10 FF ",="..* \.\..",="",="",=""
="23:17:14.243.417.760 086.000us",="Tx",="00 00 02 90 0D FF 00 00 ",="........",="",="",=""
="23:17:14.243.503.780 086.020us",="Tx",="EA 60 00 00 0F 69 00 00 ",=".`...i..",="",="",=""
="23:17:14.243.589.780 086.000us",="Tx",="4E 1D 27 8C A0 27 B1 E0 ",="N.''..''..",="",="",=""
="23:17:14.243.675.780 086.000us (Apr-11-2024)",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="23:17:14.243.761.880 086.100us",="Tx",="00 00 01 19 18 50 57 ",=".....PW",="",="",=""
="23:17:44.003.559.180 029.759s",="Tx",="11 00 2A 7B 00 7B 10 FF ",="..* {.{..",="",="",=""
="23:17:44.003.645.180 086.000us",="Tx",="00 00 02 91 0D FF 00 00 ",="........",="",="",=""
="23:17:44.003.731.200 086.020us",="Tx",="EA 60 00 00 0F 6A 00 00 ",=".`...j..",="",="",=""
="23:17:44.003.817.220 086.020us",="Tx",="4E 58 27 8C BD 27 B2 0C ",="NX''..''..",="",="",=""
="23:17:44.003.903.240 086.020us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="23:17:44.003.989.380 086.140us",="Tx",="00 00 01 19 18 92 FB ",=".......",="",="",=""
="23:18:13.757.814.420 029.753s",="Tx",="11 00 2A 9A 00 9A 10 FF ",="..* .....",="",="",=""
="23:18:13.757.900.400 085.980us",="Tx",="00 00 02 92 0D FF 00 00 ",="........",="",="",=""
="23:18:13.757.986.420 086.020us",="Tx",="EA 60 00 00 0F 6A 00 00 ",=".`...j..",="",="",=""
="23:18:13.758.072.420 086.000us",="Tx",="4E 58 27 8C BD 27 B2 0C ",="NX''..''..",="",="",=""
="23:18:13.758.158.420 086.000us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="23:18:13.758.244.540 086.120us",="Tx",="00 00 01 19 17 74 D7 ",=".....t.",="",="",=""
="23:18:43.516.152.460 029.757s",="Tx",="11 00 2A B9 00 B9 10 FF ",="..* .....",="",="",=""
="23:18:43.516.238.440 085.980us",="Tx",="00 00 02 93 0D FF 00 00 ",="........",="",="",=""
="23:18:43.516.324.440 086.000us",="Tx",="EA 60 00 00 0F 6B 00 00 ",=".`...k..",="",="",=""
="23:18:43.516.410.400 085.960us (Apr-11-2024)",="Tx",="4E 92 27 8C C5 27 B2 05 ",="N.''..''..",="",="",=""
="23:18:43.516.496.360 085.960us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="23:18:43.516.582.500 086.140us",="Tx",="00 00 01 19 18 44 96 ",=".....D.",="",="",=""
="23:19:13.270.880.340 029.754s",="Tx",="11 00 2A D8 00 D8 10 FF ",="..* .....",="",="",=""
="23:19:13.270.966.300 085.960us",="Tx",="00 00 02 94 0D FF 00 00 ",="........",="",="",=""
="23:19:13.271.052.320 086.020us",="Tx",="EA 60 00 00 0F 6B 00 00 ",=".`...k..",="",="",=""
="23:19:13.271.138.280 085.960us",="Tx",="4E 92 27 8C C5 27 B2 05 ",="N.''..''..",="",="",=""
="23:19:13.271.224.260 085.980us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="23:19:13.271.310.360 086.100us",="Tx",="00 00 01 19 18 6A B6 ",=".....j.",="",="",=""
="23:19:43.030.906.880 029.759s",="Tx",="11 00 2A F7 00 F7 10 FF ",="..* .....",="",="",=""
="23:19:43.030.992.860 085.980us",="Tx",="00 00 02 95 0D FF 00 00 ",="........",="",="",=""
="23:19:43.031.078.860 086.000us",="Tx",="EA 60 00 00 0F 6C 00 00 ",=".`...l..",="",="",=""
="23:19:43.031.164.840 085.980us",="Tx",="4E CD 27 8C CA 27 B2 15 ",="N.''..''..",="",="",=""
="23:19:43.031.250.840 086.000us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="23:19:43.031.336.980 086.140us",="Tx",="00 00 01 19 18 77 D4 ",=".....w.",="",="",=""
="23:20:12.792.093.580 029.760s",="Tx",="11 00 2A 16 00 16 10 FF ",="..* .....",="",="",=""
="23:20:12.792.179.600 086.020us",="Tx",="00 00 02 96 0D FF 00 00 ",="........",="",="",=""
="23:20:12.792.265.620 086.020us (Apr-11-2024)",="Tx",="EA 60 00 00 0F 6C 00 00 ",=".`...l..",="",="",=""
="23:20:12.792.351.620 086.000us",="Tx",="4E CD 27 8C CA 27 B2 15 ",="N.''..''..",="",="",=""
="23:20:12.792.437.620 086.000us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="23:20:12.792.523.760 086.140us",="Tx",="00 00 01 19 17 91 F8 ",=".......",="",="",=""
="23:20:42.552.306.300 029.759s",="Tx",="11 00 2A 35 00 35 10 FF ",="..* 5.5..",="",="",=""
="23:20:42.552.392.300 086.000us",="Tx",="00 00 02 97 0D FF 00 00 ",="........",="",="",=""
="23:20:42.552.478.340 086.040us",="Tx",="EA 60 00 00 0F 6D 00 00 ",=".`...m..",="",="",=""
="23:20:42.552.564.380 086.040us",="Tx",="4F 08 27 8C AE 27 B1 EF ",="O.''..''..",="",="",=""
="23:20:42.552.650.400 086.020us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="23:20:42.552.736.540 086.140us",="Tx",="00 00 01 19 17 23 E6 ",=".....#.",="",="",=""
="23:21:12.313.302.760 029.760s",="Tx",="11 00 2A 54 00 54 10 FF ",="..* T.T..",="",="",=""
="23:21:12.313.388.760 086.000us",="Tx",="00 00 02 98 0D FF 00 00 ",="........",="",="",=""
="23:21:12.313.474.720 085.960us",="Tx",="EA 60 00 00 0F 6D 00 00 ",=".`...m..",="",="",=""
="23:21:12.313.560.700 085.980us",="Tx",="4F 08 27 8C AE 27 B1 EF ",="O.''..''..",="",="",=""
="23:21:12.313.646.700 086.000us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="23:21:12.313.732.820 086.120us",="Tx",="00 00 01 19 17 AC 6A ",="......j",="",="",=""
="23:21:42.073.187.200 029.759s",="Tx",="11 00 2A 73 00 73 10 FF ",="..* s.s..",="",="",=""
="23:21:42.073.273.160 085.960us (Apr-11-2024)",="Tx",="00 00 02 99 0D FF 00 00 ",="........",="",="",=""
="23:21:42.073.359.140 085.980us",="Tx",="EA 60 00 00 0F 6E 00 00 ",=".`...n..",="",="",=""
="23:21:42.073.445.120 085.980us",="Tx",="4F 42 27 8C D0 27 B2 23 ",="OB''..''.#",="",="",=""
="23:21:42.073.531.080 085.960us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="23:21:42.073.617.180 086.100us",="Tx",="00 00 01 19 17 B3 89 ",=".......",="",="",=""
="23:22:11.826.811.020 029.753s",="Tx",="11 00 2A 92 00 92 10 FF ",="..* .....",="",="",=""
="23:22:11.826.897.000 085.980us",="Tx",="00 00 02 9A 0D FF 00 00 ",="........",="",="",=""
="23:22:11.826.982.980 085.980us",="Tx",="EA 60 00 00 0F 6E 00 00 ",=".`...n..",="",="",=""
="23:22:11.827.068.940 085.960us",="Tx",="4F 42 27 8C D0 27 B2 23 ",="OB''..''.#",="",="",=""
="23:22:11.827.154.940 086.000us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="23:22:11.827.241.060 086.120us",="Tx",="00 00 01 19 18 55 A5 ",=".....U.",="",="",=""
="23:22:41.584.728.580 029.757s",="Tx",="11 00 2A B1 00 B1 10 FF ",="..* .....",="",="",=""
="23:22:41.584.814.560 085.980us",="Tx",="00 00 02 9B 0D FF 00 00 ",="........",="",="",=""
="23:22:41.584.900.540 085.980us",="Tx",="EA 60 00 00 0F 6F 00 00 ",=".`...o..",="",="",=""
="23:22:41.584.986.500 085.960us",="Tx",="4F 7D 27 8C B3 27 B2 02 ",="O}''..''..",="",="",=""
="23:22:41.585.072.480 085.980us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="23:22:41.585.158.600 086.120us",="Tx",="00 00 01 19 18 C3 84 ",=".......",="",="",=""
="23:23:11.338.155.640 029.752s (Apr-11-2024)",="Tx",="11 00 2A D0 00 D0 10 FF ",="..* .....",="",="",=""
="23:23:11.338.241.600 085.960us",="Tx",="00 00 02 9C 0D FF 00 00 ",="........",="",="",=""
="23:23:11.338.327.580 085.980us",="Tx",="EA 60 00 00 0F 6F 00 00 ",=".`...o..",="",="",=""
="23:23:11.338.413.520 085.940us",="Tx",="4F 7D 27 8C B3 27 B2 02 ",="O}''..''..",="",="",=""
="23:23:11.338.499.480 085.960us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="23:23:11.338.585.580 086.100us",="Tx",="00 00 01 19 18 ED A4 ",=".......",="",="",=""
="23:23:41.094.911.120 029.756s",="Tx",="11 00 2A EF 00 EF 10 FF ",="..* .....",="",="",=""
="23:23:41.094.997.140 086.020us",="Tx",="00 00 02 9D 0D FF 00 00 ",="........",="",="",=""
="23:23:41.095.083.180 086.040us",="Tx",="EA 60 00 00 0F 70 00 00 ",=".`...p..",="",="",=""
="23:23:41.095.169.200 086.020us",="Tx",="4F B8 27 8C C7 27 B1 C0 ",="O.''..''..",="",="",=""
="23:23:41.095.255.240 086.040us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="23:23:41.095.341.440 086.200us",="Tx",="00 00 01 19 18 2B 09 ",=".....+.",="",="",=""
="23:24:10.849.952.880 029.754s",="Tx",="11 00 2A 0E 00 0E 10 FF ",="..* .....",="",="",=""
="23:24:10.850.038.860 085.980us",="Tx",="00 00 02 9E 0D FF 00 00 ",="........",="",="",=""
="23:24:10.850.124.860 086.000us",="Tx",="EA 60 00 00 0F 70 00 00 ",=".`...p..",="",="",=""
="23:24:10.850.210.820 085.960us",="Tx",="4F B8 27 8C C7 27 B1 C0 ",="O.''..''..",="",="",=""
="23:24:10.850.296.820 086.000us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="23:24:10.850.382.940 086.120us",="Tx",="00 00 01 19 18 3C CA ",=".....<.",="",="",=""
="23:24:40.607.484.880 029.757s",="Tx",="11 00 2A 2D 00 2D 10 FF ",="..* -.-..",="",="",=""
="23:24:40.607.570.900 086.020us",="Tx",="00 00 02 9F 0D FF 00 00 ",="........",="",="",=""
="23:24:40.607.656.900 086.000us",="Tx",="EA 60 00 00 0F 71 00 00 ",=".`...q..",="",="",=""
="23:24:40.607.742.880 085.980us",="Tx",="4F F2 27 8C 95 27 B2 0B ",="O.''..''..",="",="",=""
="23:24:40.607.828.880 086.000us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="23:24:40.607.915.020 086.140us",="Tx",="00 00 01 19 18 64 6F ",=".....do",="",="",=""
="23:25:10.362.153.000 029.754s",="Tx",="11 00 2A 4C 00 4C 10 FF ",="..* L.L..",="",="",=""
="23:25:10.362.239.020 086.020us",="Tx",="00 00 02 A0 0D FF 00 00 ",="........",="",="",=""
="23:25:10.362.325.080 086.060us",="Tx",="EA 60 00 00 0F 71 00 00 ",=".`...q..",="",="",=""
="23:25:10.362.411.100 086.020us",="Tx",="4F F2 27 8C 95 27 B2 0B ",="O.''..''..",="",="",=""
="23:25:10.362.497.120 086.020us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="23:25:10.362.583.280 086.160us",="Tx",="00 00 01 19 18 1E 68 ",="......h",="",="",=""
="23:25:40.117.651.580 029.755s",="Tx",="11 00 2A 6B 00 6B 10 FF ",="..* k.k..",="",="",=""
="23:25:40.117.737.660 086.080us",="Tx",="00 00 02 A1 0D FF 00 00 ",="........",="",="",=""
="23:25:40.117.823.740 086.080us",="Tx",="EA 60 00 00 0F 72 00 00 ",=".`...r..",="",="",=""
="23:25:40.117.909.740 086.000us",="Tx",="50 2D 27 8C B6 27 B1 ED ",="P-''..''..",="",="",=""
="23:25:40.117.995.740 086.000us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="23:25:40.118.081.900 086.160us (Apr-11-2024)",="Tx",="00 00 01 19 18 99 7E ",="......~",="",="",=""
="23:26:09.876.092.740 029.758s",="Tx",="11 00 2A 8A 00 8A 10 FF ",="..* .....",="",="",=""
="23:26:09.876.178.720 085.980us",="Tx",="00 00 02 A2 0D FF 00 00 ",="........",="",="",=""
="23:26:09.876.264.700 085.980us",="Tx",="EA 60 00 00 0F 72 00 00 ",=".`...r..",="",="",=""
="23:26:09.876.350.680 085.980us",="Tx",="50 2D 27 8C B6 27 B1 ED ",="P-''..''..",="",="",=""
="23:26:09.876.436.640 085.960us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="23:26:09.876.522.860 086.220us",="Tx",="00 00 01 19 18 8E BD ",=".......",="",="",=""
="23:26:39.631.041.620 029.754s",="Tx",="11 00 2A A9 00 A9 10 FF ",="..* .....",="",="",=""
="23:26:39.631.127.600 085.980us",="Tx",="00 00 02 A3 0D FF 00 00 ",="........",="",="",=""
="23:26:39.631.213.620 086.020us",="Tx",="EA 60 00 00 0F 73 00 00 ",=".`...s..",="",="",=""
="23:26:39.631.299.620 086.000us",="Tx",="50 68 27 8C 8A 27 B1 E3 ",="Ph''..''..",="",="",=""
="23:26:39.631.385.620 086.000us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="23:26:39.631.471.760 086.140us",="Tx",="00 00 01 19 18 5B C2 ",=".....[.",="",="",=""
="23:27:09.387.924.960 029.756s",="Tx",="11 00 2A C8 00 C8 10 FF ",="..* .....",="",="",=""
="23:27:09.388.010.960 086.000us",="Tx",="00 00 02 A4 0D FF 00 00 ",="........",="",="",=""
="23:27:09.388.096.960 086.000us",="Tx",="EA 60 00 00 0F 73 00 00 ",=".`...s..",="",="",=""
="23:27:09.388.182.920 085.960us",="Tx",="50 68 27 8C 8A 27 B1 E3 ",="Ph''..''..",="",="",=""
="23:27:09.388.268.920 086.000us (Apr-11-2024)",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="23:27:09.388.355.080 086.160us",="Tx",="00 00 01 19 18 75 E2 ",=".....u.",="",="",=""
="23:27:39.140.734.400 029.752s",="Tx",="11 00 2A E7 00 E7 10 FF ",="..* .....",="",="",=""
="23:27:39.140.820.420 086.020us",="Tx",="00 00 02 A5 0D FF 00 00 ",="........",="",="",=""
="23:27:39.140.906.440 086.020us",="Tx",="EA 60 00 00 0F 74 00 00 ",=".`...t..",="",="",=""
="23:27:39.140.992.440 086.000us",="Tx",="50 A2 27 8C A8 27 B1 EB ",="P.''..''..",="",="",=""
="23:27:39.141.078.480 086.040us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="23:27:39.141.164.620 086.140us",="Tx",="00 00 01 19 18 4F B3 ",=".....O.",="",="",=""
="23:28:08.897.212.880 029.756s",="Tx",="11 00 2A 06 00 06 10 FF ",="..* .....",="",="",=""
="23:28:08.897.298.860 085.980us",="Tx",="00 00 02 A6 0D FF 00 00 ",="........",="",="",=""
="23:28:08.897.384.860 086.000us",="Tx",="EA 60 00 00 0F 74 00 00 ",=".`...t..",="",="",=""
="23:28:08.897.470.820 085.960us",="Tx",="50 A2 27 8C A8 27 B1 EB ",="P.''..''..",="",="",=""
="23:28:08.897.556.800 085.980us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="23:28:08.897.642.900 086.100us",="Tx",="00 00 01 19 18 58 70 ",=".....Xp",="",="",=""
="23:28:38.654.413.440 029.756s",="Tx",="11 00 2A 25 00 25 10 FF ",="..* %.%..",="",="",=""
="23:28:38.654.499.440 086.000us",="Tx",="00 00 02 A7 0D FF 00 00 ",="........",="",="",=""
="23:28:38.654.585.460 086.020us",="Tx",="EA 60 00 00 0F 75 00 00 ",=".`...u..",="",="",=""
="23:28:38.654.671.460 086.000us (Apr-11-2024)",="Tx",="50 DD 27 8C A0 27 B1 D6 ",="P.''..''..",="",="",=""
="23:28:38.654.757.480 086.020us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="23:28:38.654.843.620 086.140us",="Tx",="00 00 01 19 18 51 35 ",=".....Q5",="",="",=""
="23:29:08.403.402.320 029.748s",="Tx",="11 00 2A 44 00 44 10 FF ",="..* D.D..",="",="",=""
="23:29:08.403.488.300 085.980us",="Tx",="00 00 02 A8 0D FF 00 00 ",="........",="",="",=""
="23:29:08.403.574.300 086.000us",="Tx",="EA 60 00 00 0F 75 00 00 ",=".`...u..",="",="",=""
="23:29:08.403.660.240 085.940us",="Tx",="50 DD 27 8C A0 27 B1 D6 ",="P.''..''..",="",="",=""
="23:29:08.403.746.220 085.980us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="23:29:08.403.832.340 086.120us",="Tx",="00 00 01 19 18 DE B9 ",=".......",="",="",=""
="23:29:38.153.126.400 029.749s",="Tx",="11 00 2A 63 00 63 10 FF ",="..* c.c..",="",="",=""
="23:29:38.153.212.400 086.000us",="Tx",="00 00 02 A9 0D FF 00 00 ",="........",="",="",=""
="23:29:38.153.298.400 086.000us",="Tx",="EA 60 00 00 0F 76 00 00 ",=".`...v..",="",="",=""
="23:29:38.153.384.360 085.960us",="Tx",="51 18 27 8C BD 27 B1 E8 ",="Q.''..''..",="",="",=""
="23:29:38.153.470.340 085.980us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="23:29:38.153.556.460 086.120us",="Tx",="00 00 01 19 18 0C C9 ",=".......",="",="",=""
="23:30:07.911.246.900 029.757s",="Tx",="11 00 2A 82 00 82 10 FF ",="..* .....",="",="",=""
="23:30:07.911.332.920 086.020us",="Tx",="00 00 02 AA 0D FF 00 00 ",="........",="",="",=""
="23:30:07.911.418.940 086.020us (Apr-11-2024)",="Tx",="EA 60 00 00 0F 77 00 00 ",=".`...w..",="",="",=""
="23:30:07.911.504.960 086.020us",="Tx",="51 52 27 8C 8B 27 B1 EC ",="QR''..''..",="",="",=""
="23:30:07.911.590.960 086.000us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="23:30:07.911.677.100 086.140us",="Tx",="00 00 01 19 17 0B BE ",=".......",="",="",=""
="23:30:37.666.027.600 029.754s",="Tx",="11 00 2A A1 00 A1 10 FF ",="..* .....",="",="",=""
="23:30:37.666.113.600 086.000us",="Tx",="00 00 02 AB 0D FF 00 00 ",="........",="",="",=""
="23:30:37.666.199.580 085.980us",="Tx",="EA 60 00 00 0F 77 00 00 ",=".`...w..",="",="",=""
="23:30:37.666.285.600 086.020us",="Tx",="51 52 27 8C 8B 27 B1 EC ",="QR''..''..",="",="",=""
="23:30:37.666.371.640 086.040us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="23:30:37.666.457.780 086.140us",="Tx",="00 00 01 19 18 40 A8 ",=".....@.",="",="",=""
="23:31:07.425.653.320 029.759s",="Tx",="11 00 2A C0 00 C0 10 FF ",="..* .....",="",="",=""
="23:31:07.425.739.320 086.000us",="Tx",="00 00 02 AC 0D FF 00 00 ",="........",="",="",=""
="23:31:07.425.825.320 086.000us",="Tx",="EA 60 00 00 0F 78 00 00 ",=".`...x..",="",="",=""
="23:31:07.425.911.300 085.980us",="Tx",="51 8D 27 8C DE 27 B1 F2 ",="Q.''..''..",="",="",=""
="23:31:07.425.997.320 086.020us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="23:31:07.426.083.440 086.120us",="Tx",="00 00 01 19 18 D9 49 ",="......I",="",="",=""
="23:31:37.182.176.360 029.756s",="Tx",="11 00 2A DF 00 DF 10 FF ",="..* .....",="",="",=""
="23:31:37.182.262.380 086.020us (Apr-11-2024)",="Tx",="00 00 02 AD 0D FF 00 00 ",="........",="",="",=""
="23:31:37.182.348.380 086.000us",="Tx",="EA 60 00 00 0F 78 00 00 ",=".`...x..",="",="",=""
="23:31:37.182.434.340 085.960us",="Tx",="51 8D 27 8C DE 27 B1 F2 ",="Q.''..''..",="",="",=""
="23:31:37.182.520.320 085.980us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="23:31:37.182.606.440 086.120us",="Tx",="00 00 01 19 18 68 82 ",=".....h.",="",="",=""
="23:32:06.939.344.440 029.756s",="Tx",="11 00 2A FE 00 FE 10 FF ",="..* .....",="",="",=""
="23:32:06.939.430.460 086.020us",="Tx",="00 00 02 AE 0D FF 00 00 ",="........",="",="",=""
="23:32:06.939.516.500 086.040us",="Tx",="EA 60 00 00 0F 79 00 00 ",=".`...y..",="",="",=""
="23:32:06.939.602.480 085.980us",="Tx",="51 C8 27 8C 77 27 B1 D0 ",="Q.''.w''..",="",="",=""
="23:32:06.939.688.480 086.000us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="23:32:06.939.774.600 086.120us",="Tx",="00 00 01 19 18 F3 1A ",=".......",="",="",=""
="23:32:36.700.432.520 029.760s",="Tx",="11 00 2A 1D 00 1D 10 FF ",="..* .....",="",="",=""
="23:32:36.700.518.540 086.020us",="Tx",="00 00 02 AF 0D FF 00 00 ",="........",="",="",=""
="23:32:36.700.604.540 086.000us",="Tx",="EA 60 00 00 0F 79 00 00 ",=".`...y..",="",="",=""
="23:32:36.700.690.540 086.000us",="Tx",="51 C8 27 8C 77 27 B1 D0 ",="Q.''.w''..",="",="",=""
="23:32:36.700.776.560 086.020us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="23:32:36.700.862.700 086.140us",="Tx",="00 00 01 19 18 9C 5C ",="......\",="",="",=""
="23:33:06.459.499.680 029.758s (Apr-11-2024)",="Tx",="11 00 2A 3C 00 3C 10 FF ",="..* <.<..",="",="",=""
="23:33:06.459.585.660 085.980us",="Tx",="00 00 02 B0 0D FF 00 00 ",="........",="",="",=""
="23:33:06.459.671.680 086.020us",="Tx",="EA 60 00 00 0F 7A 00 00 ",=".`...z..",="",="",=""
="23:33:06.459.757.640 085.960us",="Tx",="52 02 27 8C C7 27 B1 FD ",="R.''..''..",="",="",=""
="23:33:06.459.843.620 085.980us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="23:33:06.459.929.780 086.160us",="Tx",="00 00 01 19 17 19 D0 ",=".......",="",="",=""
="23:33:36.212.641.060 029.752s",="Tx",="11 00 2A 5B 00 5B 10 FF ",="..* [.[..",="",="",=""
="23:33:36.212.727.040 085.980us",="Tx",="00 00 02 B1 0D FF 00 00 ",="........",="",="",=""
="23:33:36.212.813.020 085.980us",="Tx",="EA 60 00 00 0F 7A 00 00 ",=".`...z..",="",="",=""
="23:33:36.212.898.980 085.960us",="Tx",="52 02 27 8C C7 27 B1 FD ",="R.''..''..",="",="",=""
="23:33:36.212.984.960 085.980us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="23:33:36.213.071.140 086.180us",="Tx",="00 00 01 19 18 4F 90 ",=".....O.",="",="",=""
="23:34:05.968.092.040 029.755s",="Tx",="11 00 2A 7A 00 7A 10 FF ",="..* z.z..",="",="",=""
="23:34:05.968.178.040 086.000us",="Tx",="00 00 02 B2 0D FF 00 00 ",="........",="",="",=""
="23:34:05.968.264.060 086.020us",="Tx",="EA 60 00 00 0F 7B 00 00 ",=".`...{..",="",="",=""
="23:34:05.968.350.020 085.960us",="Tx",="52 3D 27 8C B6 27 B1 E0 ",="R=''..''..",="",="",=""
="23:34:05.968.436.020 086.000us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="23:34:05.968.522.160 086.140us",="Tx",="00 00 01 19 17 22 E8 ",="....."".",="",="",=""
="23:34:35.726.400.140 029.757s",="Tx",="11 00 2A 99 00 99 10 FF ",="..* .....",="",="",=""
="23:34:35.726.486.140 086.000us",="Tx",="00 00 02 B3 0D FF 00 00 ",="........",="",="",=""
="23:34:35.726.572.120 085.980us",="Tx",="EA 60 00 00 0F 7B 00 00 ",=".`...{..",="",="",=""
="23:34:35.726.658.120 086.000us",="Tx",="52 3D 27 8C B6 27 B1 E0 ",="R=''..''..",="",="",=""
="23:34:35.726.744.100 085.980us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="23:34:35.726.830.260 086.160us",="Tx",="00 00 01 19 18 BC 41 ",="......A",="",="",=""
="23:35:05.482.148.420 029.755s",="Tx",="11 00 2A B8 00 B8 10 FF ",="..* .....",="",="",=""
="23:35:05.482.234.440 086.020us",="Tx",="00 00 02 B4 0D FF 00 00 ",="........",="",="",=""
="23:35:05.482.320.460 086.020us",="Tx",="EA 60 00 00 0F 7C 00 00 ",=".`...|..",="",="",=""
="23:35:05.482.406.420 085.960us",="Tx",="52 78 27 8C B5 27 B2 01 ",="Rx''..''..",="",="",=""
="23:35:05.482.492.400 085.980us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="23:35:05.482.578.480 086.080us",="Tx",="00 00 01 19 17 4C 73 ",=".....Ls",="",="",=""
="23:35:35.237.675.340 029.755s",="Tx",="11 00 2A D7 00 D7 10 FF ",="..* .....",="",="",=""
="23:35:35.237.761.280 085.940us",="Tx",="00 00 02 B5 0D FF 00 00 ",="........",="",="",=""
="23:35:35.237.847.260 085.980us",="Tx",="EA 60 00 00 0F 7C 00 00 ",=".`...|..",="",="",=""
="23:35:35.237.933.200 085.940us",="Tx",="52 78 27 8C B5 27 B2 01 ",="Rx''..''..",="",="",=""
="23:35:35.238.019.140 085.940us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="23:35:35.238.105.240 086.100us (Apr-11-2024)",="Tx",="00 00 01 19 18 49 AA ",=".....I.",="",="",=""
="23:36:04.992.106.920 029.754s",="Tx",="11 00 2A F6 00 F6 10 FF ",="..* .....",="",="",=""
="23:36:04.992.192.920 086.000us",="Tx",="00 00 02 B6 0D FF 00 00 ",="........",="",="",=""
="23:36:04.992.278.900 085.980us",="Tx",="EA 60 00 00 0F 7D 00 00 ",=".`...}..",="",="",=""
="23:36:04.992.364.880 085.980us",="Tx",="52 B2 27 8C D1 27 B1 9F ",="R.''..''..",="",="",=""
="23:36:04.992.450.940 086.060us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
="23:36:04.992.537.140 086.200us",="Tx",="00 00 01 19 18 28 B2 ",=".....(.",="",="",=""
="23:36:34.747.772.220 029.755s",="Tx",="11 00 2A 15 00 15 10 FF ",="..* .....",="",="",=""
="23:36:34.747.858.240 086.020us",="Tx",="00 00 02 B7 0D FF 00 00 ",="........",="",="",=""
="23:36:34.747.944.260 086.020us",="Tx",="EA 60 00 00 0F 7D 00 00 ",=".`...}..",="",="",=""
="23:36:34.748.030.260 086.000us",="Tx",="52 B2 27 8C D1 27 B1 9F ",="R.''..''..",="",="",=""
="23:36:34.748.116.260 086.000us",="Tx",="00 00 00 00 00 00 00 00 ",="........",="",="",=""
